['Harcourt Butler Technological University', ('Harcourt Butler Technological University', 1)]
['Essential parameters', ('Essential parameters', 1)]
['Algeria at the 2012 Summer Paralympics', ('Algeria at the 2012 Summer Paralympics', 2)]
['Furow', ('Furow', 3)]
['District Jail Bahawalnagar', ('District Jail Bahawalnagar', 1)]
['Somebody Already Broke My Heart', ('Somebody Already Broke My Heart', 1)]
['found only (endemic)', ('Endemism', 221)]
['Molemax', ('Molemax', 1)]
['Manfred Reichert', ('Manfred Reichert', 4)]
['Cosmopterix ancalodes', ('Cosmopterix ancalodes', 1)]
['doctor degree', ('Doctorate', 133)]
['Chet_Walker', ('Chet_Walker', 1)]
['PZL M-24 Dromader Super', ('PZL M-24 Dromader Super', 8)]
['Go_Inside_to_Greet_the_Light', ('Go_Inside_to_Greet_the_Light', 1)]
['public affairs consultancy', ('public relations', 41)]
['&lt;span style=&quot;background:pink;color:black&quot;&gt;International Marathons&lt;/span&gt;', ('IAAF Road Race Label Events', 39)]
['John Telfer Reid', ('John Telfer Reid', 1)]
['1st Western Province Rifles', ('1st Western Province Rifles', 1)]
['Margét', ('Margét', 1)]
['Melrose Hill, Los Angeles', ('Melrose Hill, Los Angeles', 5)]
["Fortune's Favorites", ("Fortune's Favourites (novel)", 3)]
['his native province', ('Savannakhet Province', 8)]
['Cancer in cats', ('Cancer in cats', 3)]
['Valorous Unit', ('Valorous Unit Award', 250)]
['Trachelophora affinis', ('Trachelophora affinis', 1)]
['Laurence Tolhurst', ('Laurence Tolhurst', 6)]
['ryanodine', ('ryanodine receptor', 55)]
['Duncan (1992)', ('', 162940)]
['Violet E. Powell', ('Violet E. Powell', 2)]
['1972–73 Torquay United F.C. season', ('1972–73 Torquay United F.C. season', 1)]
['culture of sin', ('Guilt society', 10)]
['FC Buelach', ('FC Buelach', 1)]
['Bath and Tennis Old Guard', ('Bath and Tennis Old Guard', 1)]
['Bracebridgia', ('Bracebridgia', 3)]
['Rene de Obaldia', ('Rene de Obaldia', 1)]
['hockey stadium', ('Field hockey pitch', 9)]
['Impala Caprice', ('Chevrolet Caprice', 26)]
['Grantham Festival of Music', ('Grantham Music Festival', 1)]
['India Tea Gardens', ('list of trade unions in Indian tea gardens', 2)]
['Tareha Te Moananui', ('Tareha Te Moananui', 10)]
['Hemsworth&lt;br&gt;Rural District', ('Hemsworth Rural District', 40)]
['Crimen imperfecto', ('Crimen imperfecto', 2)]
['Mbankomo', ('Mbankomo', 6)]
['Leotropa', ('Leotropa', 5)]
['Zamanabad, Khuzestan', ('Zamanabad, Khuzestan', 1)]
['Regino von Prüm', ('Regino von Prüm', 2)]
['Substantive variation', ('Substantive variation', 1)]
['Carlos Abarza', ('Carlos Abarza', 1)]
['Xenothictis semiota', ('Xenothictis semiota', 1)]
['Arasada ornata', ('Arasada ornata', 1)]
['Palmerston North railway station', ('Palmerston North railway station', 2)]
['Indiana University Police Department', ('Indiana University Police Department', 2)]
['The Scholar at the Lectern', ('The Scholar at the Lectern', 1)]
['David Demarest', ('David Demarest', 7)]
['Irene of Montferrat', ('Irene of Montferrat', 40)]
['1960 National 400', ('1960 National 400', 4)]
['Henry Nelson Wieman', ('Henry Nelson Wieman', 18)]
['White Winds', ('White Winds', 7)]
['SS Banshee', ('PS Banshee (1884)', 1)]
['Eupholus hephaistos', ('Eupholus hephaistos', 1)]
['Quiero Abrazarte Tanto', ('Quiero Abrazarte Tanto', 1)]
['Model 910', ('Smith &amp; Wesson Model 910', 8)]
['Thessaly', ('Rise of Macedon', 34)]
['Plant morphology terms', ('Glossary of plant morphology', 19)]
['Holocaust Center', ('Russian Research and Educational Holocaust Center', 10)]
['Corprus', ('Corprus', 1)]
['čejkaite', ('čejkaite', 1)]
['Jašar Babić', ('Jašar Babić', 1)]
['Wyly Wade', ('Wyly Wade', 1)]
["Michael 'Wippa' Wipfli", ('Wippa', 1)]
['boulevard Rochechouart', ('boulevard Rochechouart', 1)]
['Temnothorax muellerianus', ('Temnothorax muellerianus', 1)]
['Second Legislative Assembly of Uttar Pradesh', ('Second Legislative Assembly of Uttar Pradesh', 1)]
['Hot Shots Calendar', ('Hot Shots Calendar', 14)]
['Leyte invasion', ('Battle of Leyte', 278)]
['Phyllodon henkelli', ('Phyllodon', 1)]
['duplex steels', ('Duplex Stainless Steel', 5)]
['Malan Kassi', ('Malan Kassi', 1)]
['Abbas Helmi II', ('Abbas II of Egypt', 81)]
['Friedrich Freiherr von Grimschitz', ('Friedrich Freiherr von Grimschitz', 1)]
['Amarakaviyam', ('Amara Kaaviyam (1981 film)', 3)]
['Ivan Koljevic', ('Ivan Koljevic', 3)]
['Delicious 9', ('Delicious 9', 1)]
["USS ''George Washington'' class", ('George Washington class submarine', 17)]
['J. Levine Books and Judaica', ('J. Levine Books and Judaica', 4)]
['Marshall Wayne', ('Marshall Wayne', 10)]
['Multimedia in Sri Lanka', ('Multimedia in Sri Lanka', 2)]
["&quot;The Baby Shower&quot; (''SATC'' episode)", ('The Baby Shower (SATC episode)', 1)]
['Vĩnh Linh', ('Vĩnh Linh', 1)]
['Hall of State', ('Hall of State', 25)]
['A Pet of the Cairo Zoo', ('A Pet of the Cairo Zoo', 1)]
['Constabulary (Ireland) Redistribution Act 1885', ('Constabulary (Ireland) Redistribution Act 1885', 1)]
['Grasslands Review', ('Grasslands Review', 1)]
['Col. von Stauffenberg', ('Claus Schenk Graf von Stauffenberg', 11)]
['How Far (Martina McBride song)', ('How Far (Martina McBride song)', 1)]
['Bryllupsnatten', ('Bryllupsnatten', 1)]
["President Jimmy Carter's Moral Equivalent of War Speech", ("President Jimmy Carter's Moral Equivalent of War Speech", 2)]
['Claude Mongeau', ('Claude Mongeau', 8)]
['Silverstein, Shel', ('Shel Silverstein', 415)]
['Kosovo’s', ('Kosovo', 52)]
['air conditioners', ('air conditioner', 59)]
['Erich von dem Bach-Zelewsky', ('Erich von dem Bach-Zelewsky', 6)]
['Celebrando Nuestro 25 Aniversario', ('Celebrando Nuestro 25 Aniversario', 1)]
['iSpeed', ('iSpeed', 6)]
['Unionville, NY', ('Unionville, Orange County, New York', 3)]
['Paul Froman', ('Paul Froman', 2)]
['El Rematito', ('El Rematito', 1)]
['Fritz Kaufmann', ('Fritz Kaufmann (director)', 2)]
['Dilleys Mill', ('Dilleys Mill, West Virginia', 1)]
["''Index Librorum Prohibitorum'' (List of Prohibited Books)", ('Index Librorum Prohibitorum', 57)]
['fastest production motorcycle', ('List of fastest production motorcycles', 36)]
['Franklin H. Lichtenwalter', ('Franklin H. Lichtenwalter', 26)]
['DWCS', ('DWCS', 3)]
['Baths of Trajan', ('Baths of Trajan', 28)]
['Cunard Shipping Line', ('Cunard Shipping Line', 1)]
['Árpád-híd', ('Árpád-híd', 1)]
['Suzuki Extreme Racing', ('Suzuki Extreme Racing', 1)]
['98K Mauser', ('Karabiner 98k', 179)]
['Jack Hannibal', ('Jack Hannibal', 3)]
['truck bed', ('truck bed', 5)]
['de Havilland DH 106 Comet', ('de Havilland Comet', 274)]
['planetary spheres', ('Celestial spheres', 70)]
['Jacksonville Mall', ('Jacksonville Mall', 2)]
['Love_(Keaten_Menstarn_album)', ('Love_(Keaten_Menstarn_album)', 1)]
['Mike McCormick (3B)', ('Mike McCormick (third baseman)', 2)]
['Kongōhannyakyō Sutra', ('Prajnaparamita', 114)]
['rotational Brownian motion', ('Rotational Brownian motion (astronomy)', 2)]
['Max Hymans', ('Max Hymans', 11)]
['International Council of Societies of Industrial Design', ('International_Council_of_Societies_of_Industrial_Design', 1)]
['Australasian Ecological Survey Sources', ('Australasian Ecological Survey Sources', 1)]
['Esterházy family', ('Esterházy', 2)]
['Atlantic side', ('Atlantic Ocean', 85)]
['Orgamara', ('Orgamara', 1)]
['Tsingy de Bemaraha Reserve', ('Tsingy de Bemaraha Strict Nature Reserve', 27)]
['Güven Gürsoy', ('Güven Gürsoy', 3)]
['Zeitschrift für Urologie', ('Zeitschrift für Urologie', 1)]
['2D platformer', ('platform game', 79)]
['Andy Green', ('Andy Green', 63)]
['Dún_Laoghaire–Rathdown_County_Council_election,_1999', ('Dún_Laoghaire–Rathdown_County_Council_election,_1999', 2)]
['Charles Arnison', ('Charles Arnison', 5)]
['capture of the Vaasa-Siivertsi-Vepsküla', ('Narva Offensive (15–28 February 1944)', 17)]
['Piano tuning', ('Piano tuning', 24)]
['elected institutions', ("Bahá'í administration", 96)]
['Bertil Ekström', ('Bertil Ekström', 2)]
['(2S)-2-hydroxy-2-methylbutanedioate', ('(2S)-2-hydroxy-2-methylbutanedioate', 1)]
['Chris Severini', ('Chris Severini', 2)]
['McClellan Rock', ('McClellan Rock (Alaska)', 1)]
['William Cameron Canby Jr.', ('William Cameron Canby Jr.', 2)]
['Gomushchu', ('Gomushchu', 1)]
['1993 Cincinnati Bengals', ('1993 Cincinnati Bengals season', 6)]
['Qianbeilites', ('Qianbeilites', 2)]
['John E. Dimon', ('John E. Dimon', 11)]
['Best Contemporary Pop Performance by a Chorus', ('Grammy Award for Best Contemporary Performance by a Chorus', 6)]
['Mirificarma', ('Mirificarma', 25)]
['Psychotria maranhana', ('Psychotria maranhana', 1)]
['Thannipavilan Kudiyiruppu', ('Thannipavilan Kudiyiruppu', 1)]
['The Association for Roman Archaeology', ('The Association for Roman Archaeology', 1)]
['the 61st Annual', ('2008 Cannes Film Festival', 108)]
['Aljojuca (municipality)', ('Aljojuca (municipality)', 1)]
['Willow Park school', ('Willow Park School', 6)]
['Disilane', ('Disilane', 13)]
['Lu 卢', ('Lu (surname 卢)', 11)]
["'''HMS ''Tyger'''''", ('HMS Tyger (1647)', 9)]
['United States Senate election in Louisiana, 1852', ('United States Senate election in Louisiana, 1852', 1)]
['SNP minority government', ('Government of the 3rd Scottish Parliament', 30)]
['1975 Quito', ('1975 South American Youth Championships in Athletics', 9)]
['Pentosuria', ('Pentosuria', 6)]
['libertinism', ('libertine', 23)]
['Bruce Ledoux III', ('Bruce Ledoux III', 2)]
['M113 (disambiguation)', ('M113 (disambiguation)', 1)]
['G. Busillo', ('Giuseppe Busillo', 6)]
['Asami Watanabe', ('Asami Watanabe', 1)]
['Letty Pogrebin', ('Letty Pogrebin', 2)]
['Pantur Silaban', ('Pantur Silaban', 5)]
['Friedrich Jacob Heller von Hellwald', ('Friedrich Jacob Heller von Hellwald', 1)]
['Dexter Gordon &amp; Atli Bjorn Trio', ('Dexter Gordon', 726)]
['Guitar.com Misc', ('Guitar.com Misc', 1)]
['Dominic Waldouck', ('Dominic Waldouck', 32)]
['Archaeology of Ohio', ('Archaeology of Ohio', 1)]
['Oakley &quot;Tad&quot; Hall III', ('Oakley Hall III', 6)]
['legal interests', ('legal interest', 1)]
['Jessica Roulston', ('Jessica Roulston', 1)]
['Shadow Wood', ('Shadow Wood', 1)]
['Html ngjyra FFY0XX', ('Html ngjyra FFY0XX', 1)]
['fast or quick charging', ('Charging station', 56)]
['Midtown Place', ('Midtown Place', 2)]
['&quot;green machine&quot; aircraft', ('Otto Parschau', 27)]
['AT94 (FPSLIC)', ('Atmel At94k', 2)]
['Entrepreneur: Corporate Expansion', ('Entrepreneur: Corporate Expansion', 1)]
['England World Cup XI', ('1950 FIFA World Cup squads', 21)]
['RP Sekon', ('RP Sekon', 1)]
['Magic Formula', ('Zauberformel', 6)]
['RMS Empress of China (1891)', ('RMS Empress of China (1891)', 14)]
['November 1971', ('November 1971', 1)]
['Falling Out of Love', ('Falling Out of Love', 1)]
["Pickin' on ZZ Top", ("Pickin' on ZZ Top", 1)]
['Hibbertia huegelii', ('Hibbertia huegelii', 2)]
['Drake University Campus Historic District', ('Drake University Campus Historic District', 5)]
['European Cup (2011)', ('2010–11 Heineken Cup', 36)]
['Charlie Horse', ('Republic_Pictures', 3)]
['No. 91 (Composite) Wing', ('No. 91 Wing RAAF', 63)]
['Castles in Greater Manchester', ('List of castles in Greater Manchester', 9)]
['Malachia', ('Malachy (given name)', 2)]
['French particle accelerator', ('SOLEIL', 14)]
['pay per click', ('pay per click', 72)]
['Coinage in Anglo-Saxon England', ('Coinage in Anglo-Saxon England', 2)]
['Baxter of Invereighty', ('Baxter baronets', 5)]
['W A Deer', ('William Alexander Deer', 19)]
['California state universities', ('California State University', 47)]
['The Pelaco Brothers', ('The Pelaco Brothers', 12)]
['Mausoleum of three leaders', ('Mausoleum of three leaders', 8)]
['S. Seceleanu', ('S. Seceleanu', 1)]
['Wesley A. Sturges', ('Wesley A. Sturges', 1)]
['dot-above diacritic', ('dot (diacritic)', 16)]
['Ngari prefecture', ('Ngari prefecture', 1)]
['Great Eminent Officials', ('Eight Elders', 38)]
['Ablabesmyia amamisimplex Sasa', ('Ablabesmyia amamisimplex Sasa', 1)]
['Bioinformatics (Oxford, England)', ('Bioinformatics (Oxford, England)', 2)]
['Kerly Avecillas', ('Kerly Avecillas', 2)]
['Southern Romance language', ('Southern Romance languages', 8)]
['Pardaliscella boeckii', ('Pardaliscella boeckii', 1)]
['Duke Yǐ', ('Duke Yǐ of Qi', 11)]
['Sheybluy-e Sofla', ('Sheybluy-e Sofla, Poldasht', 3)]
['Ultima Online shard emulation', ('Ultima Online shard emulation', 3)]
['liver scan', ('liver scan', 1)]
['Justin_Seay', ('Justin_Seay', 1)]
['Sherlock: His Last Vow', ('Sherlock (TV series)', 62)]
['Channel 4 Stage', ('V Festival', 440)]
['Rocky Dipietro', ('Rocky Dipietro', 18)]
['five interconnected aggregate factors', ('five aggregates', 1)]
['USS O-15 (SS-76)', ('USS O-15 (SS-76)', 5)]
['Aura Noir', ('Aura Noir', 85)]
['Agura', ('Agura', 1)]
['Parachan, Alborz', ('Parachan, Alborz', 3)]
['Rizwan Asif', ('Rizwan Asif', 3)]
['Mayor of Newcastle-upon-Tyne', ('Mayor of Newcastle-upon-Tyne', 6)]
['Takeshi Kunimoto', ('Takeshi Kunimoto', 4)]
['A. M. Ponnurangam', ('A. M. Ponnurangam', 3)]
['Rhypae', ('Rhypae', 1)]
['Bud Hasse', ('Bud Hasse', 1)]
['Architecture of Northern Cyprus', ('Architecture of Northern Cyprus', 1)]
['Ion Batacliu', ('Ion Batacliu', 2)]
['Williamsburg (disambiguation)', ('Williamsburg (disambiguation)', 3)]
['ÕGL-1 Kai', ('ÕGL-1 Kai', 1)]
['Zendik Farm', ('Zendik Farm', 5)]
['Opisthoncus albiventris', ('Opisthoncus albiventris', 2)]
['Brandy Kuentzel', ('Brandy Kuentzel', 3)]
['early evolutionary thinker', ('History of evolutionary thought', 119)]
['Hobräcke Formation', ('Hobräcke Formation', 1)]
['Rose-Hulman Human Powered Vehicle Team', ('Rose-Hulman Human Powered Vehicle Team', 4)]
["Tam o'shanters", ("Tam o'shanter (hat)", 8)]
['Rich Gilbert', ('Rich Gilbert', 2)]
['Feng Guoqin', ('Feng Guoqin', 2)]
['Alexisonfire', ('Alexisonfire', 414)]
['Samuel Denison Martin', ('Sam Martin (singer)', 7)]
['war-time electoral truce', ('war-time electoral truce', 4)]
["L'affaire Morlov", ("L'affaire Morlov", 1)]
['Camp Nelson National Cemetery', ('Camp Nelson National Cemetery', 10)]
['SACIM, EGC', ('SACIM, EGC', 1)]
['Stieff Silver', ('Stieff Silver', 7)]
['Gut (coastal geography)', ('Gut (coastal geography)', 6)]
['Pembrokeshire Tea Company', ('Pembrokeshire Tea Company', 1)]
['Skurvi', ('Skurvi', 1)]
['Jakob Westholm Gymnasium', ('Jakob Westholm Gymnasium', 2)]
['Clutton RD', ('Clutton Rural District', 76)]
['T75 pistol', ('T75 pistol', 1)]
['Henry St. George Tucker Jr.', ('Henry St. George Tucker Jr.', 1)]
['Pennant (church)', ('Pennant (church)', 11)]
['Old Saybrook ▼', ('Old Saybrook, Connecticut', 129)]
['Coniogramme gracilis', ('Coniogramme gracilis', 2)]
['Laurence Wild', ('Laurence Wild', 17)]
['Hope', ('Hope College', 303)]
['1987 Top New Male Vocalist', ('Academy of Country Music', 83)]
['Whitelaw Reid (journalist)', ('Whitelaw Reid (journalist)', 11)]
['Ludwig Schmid-Wildy', ('Ludwig Schmid-Wildy', 22)]
['Blowzabella', ('Blowzabella', 21)]
['.go.id', ('.id', 16)]
['Portal:AC/DC/Selected biography/9', ('Portal:AC/DC/Selected biography/9', 1)]
["a film version of Shakespeare's ''Richard III''", ('Richard III (1955 film)', 224)]
['Landers Productions', ('Landers Productions', 1)]
['Iyo Daijō Katsukuni I', ('Iyo Daijō Katsukuni I', 1)]
['Coskills', ('Coskills', 1)]
['Robert Atkins (comics)', ('Robert Atkins (comics)', 3)]
['Nursing Homes and Nursing Agencies (Northern Ireland) Order 1985', ('Nursing Homes and Nursing Agencies (Northern Ireland) Order 1985', 1)]
['redder', ('Trans-Neptunian object', 91)]
['Jørgen Meldgaard', ('Jørgen Meldgaard', 6)]
['PA&amp;nbsp;60', ('Pennsylvania Route 60', 35)]
['Loxocera insolita', ('Loxocera insolita', 1)]
['New Criticism', ('French New Criticism', 1)]
['Night flight (aviation)', ('Night flight (aviation)', 2)]
['Junkers_Ju_388', ('Junkers_Ju_388', 2)]
['link time', ('link time', 9)]
['34 LF 40', ('Smithsonian trinomial', 217)]
['tomo-choko', ('tomo-choko', 1)]
['Wilton, NH', ('Wilton, NH', 2)]
['Dane Conwell', ('Dane Conwell', 1)]
["HMS ''Nellie''", ('HMS Nellie', 1)]
['Dgadnazńisgk', ('Llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch', 7)]
["L'Enfant", ("L'Enfant", 1)]
['Lucia Sturdza Bulandra Municipal Theater', ('Bulandra Theater', 1)]
['You_Light_Up_My_Life', ('You_Light_Up_My_Life', 1)]
['Container City', ('Container City', 4)]
['mass transport', ('mass transport', 12)]
['Kottamba Sri Subadhrarama Vihara', ('Kottamba Sri Subadhrarama Vihara', 1)]
['Bering Strait bridge/tunnel', ('Bering Strait crossing', 40)]
["Eagle's Store", ("Eagle's Store", 10)]
['Keerthi Pasquel', ('Keerthi Pasquel', 5)]
['Adolfo Linares', ('Adolfo Linares', 1)]
['Alan Ring', ('Alan Ring', 2)]
["SM ''U-1'' (Austria-Hungary)", ('SM U-1 (Austria-Hungary)', 7)]
['Lady Lee Quarry', ('Lady Lee Quarry', 1)]
['Belgian coasts', ('Flemish Region', 296)]
['King Rudolph', ('Rudolph of France', 19)]
['Simon’s Rock', ("Bard College at Simon's Rock", 71)]
['K.v.kottai', ('K.v.kottai', 1)]
['AnnieScott Rogers', ('AnnieScott Rogers', 1)]
['Fauna of Arizona', ('Fauna of Arizona', 1)]
['R. junquilleavertex', ('Ramaria junquilleavertex', 1)]
['Sir William FitzHerbert', ('William Fitzherbert (New Zealand politician)', 11)]
['V-45 dolly', ('V-45 dolly', 1)]
['Matson Building and Annex', ('Matson Building and Annex', 2)]
['nonsister', ('nonsister', 1)]
['Jurong Drive-in cinema', ('Jurong Drive-in cinema', 2)]
['Robin Drake', ('Robin Drake', 2)]
['Category talk:1953 in English sport', ('Category talk:1953 in English sport', 1)]
['André Jolles', ('André Jolles', 2)]
['Bakhytzhan Ensebaev', ('Bakhytzhan Ensebaev', 3)]
['St. Dyfrig', ('Dyfrig', 1)]
['Welsh National Museum', ('Welsh National Museum', 1)]
['San Sebastián, El Salvador', ('San Sebastián, San Vicente', 5)]
['CAD $3', ('Canadian dollar', 1075)]
['Clavelina coerulea', ('Clavelina coerulea', 1)]
['Interlake Steamship Company', ('Interlake Steamship Company', 5)]
['Grandeek', ('Grandeek', 3)]
["Arpa Ke'ün", ("Arpa Ke'un", 21)]
['Sa Phatthana', ('Sa Phatthana', 1)]
['Federal_Express_%28passenger_train%29', ('Federal_Express_%28passenger_train%29', 1)]
['Electrochemistry Communications', ('Electrochemistry Communications', 5)]
['http://en.wikipedia.org/w/index.php?title=Capture_of_Klisura_Pass&amp;curid=27087360&amp;diff=359715697&amp;oldid=359699288', ('http://en.wikipedia.org/w/index.php?title=Capture_of_Klisura_Pass&amp;curid=27087360&amp;diff=359715697&amp;oldid=359699288', 1)]
['Easy_Street_(film)', ('Easy_Street_(film)', 1)]
['AACTA Awards', ('AACTA Award', 1)]
['Rosângela de Oliveira Souza', ('Rosângela de Oliveira Souza', 3)]
['Ensio Partanen', ('Ensio Partanen', 1)]
['Lampton Corner', ('Lampton', 2)]
['Peões', ('Peões', 2)]
['Astros de Cuernavaca', ('Club Astros', 1)]
['Shaw and Nicholson. (1995)', ('', 162940)]
['effingham secondary school', ('effingham secondary school', 1)]
['John Tavella', ('John Tavella', 11)]
['Devalquia', ('Devalquia', 1)]
['Tarja Roinila', ('Tarja Roinila', 1)]
['Agile', ('agile software development', 106)]
['Missouri Route AV', ('Missouri Route AV', 2)]
['Aaron Arndt', ('Aaron Arndt', 1)]
['ARTium Records', ('No I.D.', 497)]
['Judy Viertel', ('Judy Viertel', 1)]
['Campeonato Catarinense 1939', ('Campeonato Catarinense 1939', 1)]
['ground attack planes', ('attack aircraft', 9)]
['China Children’s Books', ('China Children’s Books', 1)]
['Euphaedra sinuosa sinuosa', ('Euphaedra sinuosa', 4)]
['Utuy Sontani', ('Utuy Sontani', 1)]
['WLII', ('WLII-DT', 56)]
['Città di Anagni', ('A.S. Città di Anagni Calcio', 1)]
['Omar Khaled Rumy', ('Omar Khaled Rumy', 11)]
['Joseph Leboo', ('Joseph Leboo', 1)]
['Alex Meechan', ('Alex Meechan', 25)]
['Moore v. Mitchell', ('Moore v. Mitchell', 1)]
['Nebe Quartett', ('Nebe Quartett', 1)]
